+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
| 24448 | Sympathetic Calming Strike II            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24449 | Sympathetic Calming Strike III           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24450 | Sympathetic Calming Strike IV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24451 | Sympathetic Calming Strike V             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24452 | Sympathetic Calming Strike VI            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24453 | Sympathetic Calming Strike VII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24454 | Sympathetic Calming Strike VIII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24455 | Sympathetic Calming Strike IX            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24456 | Sympathetic Calming Strike X             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24457 | Sympathetic Alleviating Light VIII       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 38 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24458 | Sympathetic Alleviating Light IX         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 45 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24459 | Sympathetic Alleviating Light X          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 53 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24460 | Sympathetic Alleviating Burst I          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 60 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 24461 | Sympathetic Alleviating Burst II         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 70 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
